,interview,task,numsaccades,sumsaccadedistance,meansaccadedistance,stddevsaccadedistance,longestsaccadedistance,sumsaccadeduration,meansaccadeduration,stddevsaccadeduration,longestsaccadeduration,meansaccadespeed,stddevsaccadespeed,minsaccadespeed,maxsaccadespeed,fixationsaccadetimeratio
422,HA-103,HA-103_allsc,146,74733.8838532,511.875916803,527.11058859,2551.06159147,234908.0,1608.95890411,4106.88310855,38797.0,0.421024494335,0.172053538678,0.0136142191739,1.11614618508,0.383836833322
423,HA-103,Reading,22,12690.7129003,576.850586379,555.123541458,2308.41056589,61894.0,2813.36363636,8079.20261003,38797.0,0.446247991454,0.193581378062,0.0227129196907,0.824432344959,0.0712346915695
424,HA-103,Memory,58,29540.4212794,509.317608266,474.472531702,2108.10227281,67103.0,1156.94827586,959.297704051,3799.0,0.427625167673,0.142156365652,0.135340737714,0.854785148091,0.172823867785
425,HA-103,CookieTheft,54,30993.768102,573.958668556,595.340602619,2551.06159147,100995.0,1870.27777778,4249.2456752,31002.0,0.433058980842,0.196039748844,0.0136142191739,1.11614618508,0.133640279222
426,HA-103,PupilCalib,12,1508.98157145,125.748464288,99.4489285021,360.347108321,4916.0,409.666666667,262.793155208,1100.0,0.288722972536,0.0864757547151,0.161531686093,0.417424577899,1.15764849471
427,HA-113,HA-113_allsc,65,38058.4909147,585.515244841,653.905720405,2635.92132395,79403.0,1221.58461538,2239.22280666,17398.0,0.552276101876,0.231920830197,0.0114976060685,1.20502560463,0.534364487091
428,HA-113,Reading,26,14206.6704756,546.410402908,628.219039334,2319.78490707,22513.0,865.884615385,886.437152963,3300.0,0.572943522776,0.221783622259,0.203445374966,1.03467148783,0.239150712921
429,HA-113,Memory,6,6412.11986413,1068.68664402,920.807498577,2635.92132395,8398.0,1399.66666667,1145.21625323,2900.0,0.762078765027,0.196322458736,0.528609889645,0.976628871416,0.107168373422
430,HA-113,CookieTheft,26,15556.796102,598.338311614,644.564274273,2445.74222448,44491.0,1711.19230769,3350.57066207,17398.0,0.516165826732,0.233566759424,0.0114976060685,1.20502560463,0.117057382392
431,HA-113,PupilCalib,7,1882.90447299,268.986353285,348.173297219,1040.53271702,4001.0,571.571428571,478.459979916,1400.0,0.429804420656,0.200844507025,0.207421547437,0.743237655014,1.67408147963
432,HA-128,HA-128_allsc,450,131641.848627,292.537441394,332.035433202,2805.86129503,344982.0,766.626666667,1161.7733558,16298.0,0.392665636369,0.190214313036,0.0277530860566,1.63235695294,0.399633146898
433,HA-128,Reading,34,7966.22741076,234.300806199,164.095281752,749.913528297,21506.0,632.529411765,401.651457172,1700.0,0.398001897713,0.254945574115,0.133367172972,1.63235695294,0.437366316377
434,HA-128,Memory,306,104351.517395,341.018030702,377.103400187,2805.86129503,242086.0,791.130718954,782.564939475,7399.0,0.411296629089,0.179829011639,0.089981867305,1.33574367212,0.303730905546
435,HA-128,CookieTheft,98,17808.2809502,181.717152553,160.394360837,807.17125196,61693.0,629.520408163,1314.32210766,12999.0,0.352135286765,0.190722042319,0.0277530860566,1.50967965889,0.476666720698
436,HA-128,PupilCalib,12,1515.82287161,126.318572634,184.47419689,699.674165575,19697.0,1641.41666667,4617.48279434,16298.0,0.233453769968,0.111447748602,0.0429300629264,0.410128221729,0.380768644971
437,HA-142,HA-142_allsc,244,42908.7695423,175.855612878,146.853140211,779.119108826,191490.0,784.795081967,3911.14825201,59196.0,0.354981945898,0.174640044971,0.00694464066132,1.522997438,1.31254024245
438,HA-142,Reading,81,11379.0667324,140.482305339,115.70966489,537.227275998,88485.0,1092.40740741,6540.76053448,59196.0,0.363427024917,0.202898422271,0.00745220513158,1.522997438,0.287212521896
439,HA-142,Memory,125,27464.3855311,219.715084249,167.080796412,779.119108826,74700.0,597.6,370.240723784,1700.0,0.355296952266,0.152356733869,0.057105685039,1.1175409167,0.489986613119
440,HA-142,CookieTheft,36,3985.79179693,110.716438803,70.90608968,318.523385427,27905.0,775.138888889,2751.29477211,16798.0,0.343562759395,0.183154287181,0.00694464066132,0.789833603466,0.472961834797
441,HA-142,PupilCalib,2,79.5254818632,39.7627409316,15.6953807746,50.8610511106,400.0,200.0,0.0,200.0,0.198813704658,0.0784769038728,0.143322153763,0.254305255553,4.0
442,HA-154,HA-154_allsc,38,29298.1328945,771.003497224,858.951022317,3935.92408896,86899.0,2286.81578947,4905.64024449,30197.0,0.441130610662,0.193657488827,0.0494930659578,0.878946245686,0.236735747078
443,HA-154,Reading,14,17981.4280442,1284.38771744,1120.65544756,3935.92408896,59802.0,4271.57142857,7766.14923601,30197.0,0.528631643365,0.243796285192,0.0494930659578,0.878946245686,0.0333099227451
444,HA-154,Memory,9,5578.19196938,619.799107709,549.765427929,1688.68279096,12899.0,1433.22222222,1027.59400759,3108.0,0.406660659118,0.149874030145,0.171498081852,0.600049793554,0.202186215986
445,HA-154,CookieTheft,6,4425.61611164,737.602685273,462.969379389,1564.55077224,9499.0,1583.16666667,872.914753379,3000.0,0.463395271183,0.122351836755,0.325772148159,0.673290575795,0.136856511212
446,HA-154,PupilCalib,9,1312.89676931,145.877418812,88.8559192179,352.856180609,4699.0,522.111111111,415.831830325,1499.0,0.324644737654,0.121149118887,0.101545574606,0.469814843655,0.57459033837
447,HA-163,HA-163_allsc,127,38804.00508,305.543347087,286.608198776,1519.87786501,109126.0,859.25984252,1805.26683255,16198.0,0.446153381887,0.194347685434,0.0174676289755,1.1839312874,0.284582181735
448,HA-163,Reading,62,20733.4536548,334.410542819,313.53696247,1519.87786501,38428.0,619.806451613,476.953062911,2500.0,0.495268357145,0.194970745344,0.206518990127,1.1839312874,0.34784532112
449,HA-163,Memory,13,4832.8905622,371.760812477,293.487012763,995.507617457,16398.0,1261.38461538,1442.29611722,5699.0,0.351314383658,0.178662813545,0.128058125921,0.752622913672,0.207342358824
450,HA-163,CookieTheft,40,11471.8447131,286.796117828,266.157646011,1286.46513106,33903.0,847.575,1810.297594,11707.0,0.445872378881,0.179443919502,0.0371372563692,0.854420526958,0.259564050379
451,HA-163,PupilCalib,12,1765.81614993,147.151345828,110.120749061,332.762451842,20397.0,1699.75,4571.09300884,16198.0,0.296071601149,0.155119769225,0.0174676289755,0.53704755579,0.323576996617
452,HA-177,HA-177_allsc,79,22314.0536249,282.456374999,280.485740917,1217.91454997,93524.0,1183.84810127,4609.04925423,41204.0,0.415020337143,0.209672763581,0.0109002899397,1.10469292102,0.964617893496
453,HA-177,Reading,54,15851.7400448,293.55074157,286.087443959,1217.91454997,34719.0,642.944444444,635.816765365,3499.0,0.44155564833,0.212822620187,0.0943411159446,1.10469292102,0.440220052421
454,HA-177,Memory,1,124.216136269,124.216136269,0.0,124.216136269,500.0,500.0,0.0,500.0,0.248432272539,0.0,0.248432272539,0.248432272539,3.0
455,HA-177,CookieTheft,12,4571.35268402,380.946057001,340.835378501,1063.59459414,14100.0,1175.0,875.03246693,3000.0,0.314082502298,0.133074112947,0.126219164742,0.559786628496,0.205673758865
456,HA-177,PupilCalib,12,1766.74475983,147.228729985,118.018696588,449.135546677,44205.0,3683.75,11816.2824805,41204.0,0.410431610365,0.242233947807,0.0109002899397,0.918771707099,0.212577762697
457,HA-181,HA-181_allsc,131,40436.9213924,308.678789255,269.04584734,1744.00960951,162898.0,1243.49618321,2691.23967539,26699.0,0.357807756202,0.183923326034,0.00406131328105,1.07480917865,0.271719025165
458,HA-181,Reading,27,11299.0494754,418.483313902,297.867065642,1209.95850865,26005.0,963.148148148,726.162924276,2708.0,0.478404465004,0.236140820287,0.113112387634,1.07480917865,0.373005191309
459,HA-181,Memory,3,1009.68232614,336.560775382,131.441476197,482.072316953,16202.0,5400.66666667,7277.31436268,13803.0,0.157542119502,0.106982444809,0.0349251841595,0.231852851311,0.147636094309
460,HA-181,CookieTheft,90,26749.767348,297.2196372,266.74102012,1744.00960951,88193.0,979.922222222,1104.68045334,7299.0,0.344176351484,0.15142672227,0.0777666801426,0.798600519111,0.301633916524
461,HA-181,PupilCalib,11,1378.42224287,125.311112988,51.7387114312,197.137153047,32498.0,2954.36363636,7879.75058327,26699.0,0.227945228668,0.129960462694,0.00406131328105,0.495425339454,0.264600898517
462,HA-192,HA-192_allsc,213,44553.7853322,209.17270109,212.701796124,1332.81815394,197326.0,926.41314554,5043.78152144,71200.0,0.405114824576,0.220495008062,0.0170773069064,1.12393833476,1.40620811587
463,HA-192,Reading,85,23664.8987384,278.410573392,277.715329309,1332.81815394,117112.0,1377.78823529,7673.46401273,71200.0,0.440218857095,0.195715062996,0.0187193560946,0.892746482736,0.185139012228
464,HA-192,Memory,44,8744.40266677,198.736424245,164.151256156,666.580594267,26110.0,593.409090909,512.120730596,2308.0,0.391729335729,0.247929709278,0.0364241251461,0.986367210635,0.685522788204
465,HA-192,CookieTheft,81,12007.7280032,148.243555596,120.454090581,564.292418979,52804.0,651.901234568,2254.48565977,20206.0,0.385328077541,0.225808124101,0.0170773069064,1.12393833476,0.678016816908
466,HA-192,PupilCalib,3,136.755923852,45.5853079507,6.87396673792,52.3371326559,1300.0,433.333333333,321.455025366,800.0,0.141063242877,0.0825506252855,0.0654214158198,0.229117026467,4.07615384615
467,HA-196,HA-196_allsc,186,59422.938756,319.478165355,350.194417074,2059.37692697,227379.0,1222.46774194,3801.09567583,39199.0,0.409144767639,0.18190142584,0.00350580061484,1.12435944273,0.226922074409
468,HA-196,Reading,44,18549.9383438,421.589507813,498.883782908,2059.37692697,70686.0,1606.5,5838.44369793,39199.0,0.506879250829,0.211521192035,0.00472588729024,1.12435944273,0.1289647172
469,HA-196,Memory,58,17660.0260066,304.483207011,290.229538961,1341.66771071,59201.0,1020.70689655,1038.19497558,6001.0,0.329643042899,0.131931859035,0.0774056481482,0.706140900372,0.268525869495
470,HA-196,CookieTheft,75,22256.908261,296.758776814,290.296058938,1499.44273265,66296.0,883.946666667,2243.04908246,19496.0,0.42829480562,0.168284369068,0.0370658061224,0.816901102402,0.272987812236
471,HA-196,PupilCalib,9,956.066144595,106.229571622,59.6009868338,210.900295396,31196.0,3466.22222222,9425.2012018,28597.0,0.284092537201,0.138973754767,0.00350580061484,0.492070226822,0.237209898705
472,HC-116,HC-116_allsc,163,62079.9727232,380.858728363,412.605703837,2915.19292021,137294.0,842.294478528,1434.52095472,16698.0,0.481757865054,0.203642442693,0.0369575905998,1.30411748646,0.303466809118
473,HC-116,Reading,38,14094.5321721,370.908741371,321.618182368,1839.69654478,29090.0,765.526315789,675.39845044,3999.0,0.490029125355,0.175840361501,0.256337253244,0.977204434086,0.24802337573
474,HC-116,Memory,22,12247.1840453,556.690183875,678.42243443,2915.19292021,22196.0,1008.90909091,1065.9504549,4700.0,0.510347773541,0.210756401815,0.162894713712,0.93760490064,0.175752387818
475,HC-116,CookieTheft,96,33498.9450523,348.947344295,365.992216435,1758.34656619,81208.0,845.916666667,1742.1593961,16698.0,0.468620620347,0.217321765952,0.0369575905998,1.30411748646,0.248633139592
476,HC-116,PupilCalib,7,2239.31145353,319.901636218,303.822944251,987.147194498,4800.0,685.714285714,740.334544713,2300.0,0.527170667011,0.131049795201,0.34827965273,0.650009614425,0.541458333333
477,HE-012,HE-012_allsc,131,67313.9164018,513.84669009,541.175571962,2667.90496074,162106.0,1237.45038168,2281.71593733,19307.0,0.482171433188,0.223784554629,0.0158902061446,1.65347155226,0.245027938796
478,HE-012,Reading,57,28351.8543567,497.400953626,528.703086311,2206.57536034,69404.0,1217.61403509,2582.26840861,19307.0,0.504559835236,0.249216216364,0.0210191675737,1.65347155226,0.190147541928
479,HE-012,Memory,21,19245.0876599,916.432745712,720.001342725,2667.90496074,28997.0,1380.80952381,945.136742437,3899.0,0.63556400685,0.161159927159,0.355546594932,0.900687357937,0.131013553126
480,HE-012,CookieTheft,44,18514.9027311,420.793243889,398.693693421,1898.68258537,45206.0,1027.40909091,1308.52847083,8199.0,0.428557378969,0.15974801164,0.0641887411081,0.758807522875,0.221143211078
481,HE-012,PupilCalib,9,1202.07165401,133.563517113,119.901931676,393.958660317,18499.0,2055.44444444,5043.38594377,15500.0,0.244575368963,0.179664635399,0.0158902061446,0.656597767195,0.437807449051
482,HE-022,HE-022_allsc,20,33403.3318609,1670.21659305,1878.23802306,8376.26793624,48204.0,2410.25,2001.85132407,8808.0,0.640920678407,0.20458770745,0.250769922028,1.04778734206,-0.161536348213
483,HE-022,Reading,7,20621.354643,2945.90780615,2579.19653963,8376.26793624,25707.0,3672.42857143,2518.50298505,8808.0,0.778322180244,0.22310998903,0.370885248671,1.04778734206,0.0816120122924
484,HE-022,Memory,1,3309.06734148,3309.06734148,0.0,3309.06734148,4500.0,4500.0,0.0,4500.0,0.735348298106,0.0,0.735348298106,0.735348298106,0.0888888888889
485,HE-022,CookieTheft,12,9473.90987642,789.492489702,582.206382153,1890.93526285,17998.0,1499.83333333,1071.04883458,3300.0,0.552900834028,0.154495474237,0.250769922028,0.778801474872,0.183353705967
486,HE-022,PupilCalib,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,inf,-1.0,-1.0
487,HE-030,HE-030_allsc,45,100464.392713,2232.54206029,3105.00754199,18791.9353691,175199.0,3893.31111111,6256.17899586,24498.0,0.716279509429,0.328264440854,0.0786607623704,1.41219123217,0.0506124134611
488,HE-030,Reading,16,18143.1545815,1133.94716134,1384.02921736,5156.46726085,43997.0,2749.8125,5851.87778659,23698.0,0.686160980373,0.368153426492,0.0786607623704,1.41219123217,0.0522308339205
489,HE-030,Memory,7,20856.969376,2979.56705371,2546.83067165,6950.59539536,23513.0,3359.0,2911.17811204,8407.0,0.83861544514,0.246294835263,0.440261619903,1.14852402573,0.0549483264577
490,HE-030,CookieTheft,18,56391.7413696,3132.87452054,4228.00000225,18791.9353691,80891.0,4493.94444444,6296.55441232,22298.0,0.776657536317,0.304021327662,0.183999199376,1.3344199894,0.0358630750022
491,HE-030,PupilCalib,4,5072.52738579,1268.13184645,1926.67954033,4151.69547746,26798.0,6699.5,11870.5349922,24498.0,0.350964617167,0.134539730413,0.169470792614,0.473976739541,0.0594074184641
492,HE-078,HE-078_allsc,110,58454.302529,531.402750264,607.765989958,3164.64633162,140911.0,1281.00909091,1919.95076148,17599.0,0.415686248019,0.161272674453,0.0107643410293,0.828354189865,0.258804690268
493,HE-078,Reading,19,13837.2298355,728.275254499,927.071246278,3164.64633162,24598.0,1294.63157895,1488.38432949,4699.0,0.487229771326,0.169837840559,0.196221929,0.789257538884,0.154809334092
494,HE-078,Memory,43,30921.6561123,719.108281682,598.940850053,2351.85111567,67117.0,1560.86046512,1167.26103053,4899.0,0.416820252075,0.140873237085,0.0730269242718,0.733443605041,0.153210066004
495,HE-078,CookieTheft,38,11937.9087021,314.15549216,335.777598665,1402.56760732,27597.0,726.236842105,660.725335837,2500.0,0.405178141873,0.149057475594,0.133579927976,0.828354189865,0.416675725622
496,HE-078,PupilCalib,10,1757.50787912,175.750787912,164.647331857,471.735212265,21599.0,2159.9,5433.98001162,17599.0,0.314808139653,0.225319772188,0.0107643410293,0.786225353776,0.310523635353
497,HE-099,HE-099_allsc,106,34807.2028454,328.379272126,310.228480846,1601.92038399,101699.0,959.433962264,1365.02715144,10604.0,0.394720258224,0.171372248902,0.0416227766017,0.86742733611,-0.0453081236818
498,HE-099,Reading,30,9411.27578016,313.709192672,331.028283586,1601.92038399,20597.0,686.566666667,597.48292045,3000.0,0.413057804003,0.184109842089,0.108318641285,0.86742733611,0.267029179007
499,HE-099,Memory,57,20502.1535213,359.686903883,324.561488853,1294.00147913,58000.0,1017.54385965,1219.46766885,7004.0,0.39005339276,0.161210029237,0.0416227766017,0.714339834393,0.348344827586
500,HE-099,CookieTheft,19,4894.77354387,257.619660204,219.982471219,985.314744908,23103.0,1215.94736842,2337.37489205,10604.0,0.379766834964,0.187045271785,0.0496258538275,0.663751941457,0.20339349868
501,HE-099,PupilCalib,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,inf,-1.0,-1.0
502,HE-119,HE-119_allsc,158,38356.8963028,242.765166474,292.002467078,1975.75971088,96299.0,609.487341772,1123.20020357,12907.0,0.431479063905,0.339846551958,0.0427824231575,2.11539986533,1.66701476222
503,HE-119,Reading,69,18903.4370957,273.962856459,333.40275808,1975.75971088,33893.0,491.202898551,391.660626643,1799.0,0.508807079608,0.41454614677,0.125020997376,2.11539986533,0.463281503555
504,HE-119,Memory,21,7753.15165686,369.197697946,392.808639448,1349.6945154,22302.0,1062.0,1070.26384597,3700.0,0.37245344218,0.182277325552,0.0671666262246,0.708364579317,0.251098556183
505,HE-119,CookieTheft,62,11290.1483489,182.099166919,177.198763646,616.725116315,38304.0,617.806451613,1613.48311587,12907.0,0.386867375408,0.280390822815,0.0427824231575,1.4580239599,0.454234544695
506,HE-119,PupilCalib,6,410.159201325,68.3598668875,51.1916387217,130.81173998,1800.0,300.0,126.491106407,500.0,0.209784007166,0.128700876083,0.0462132034356,0.406576224998,5.49944444444
507,HE-130,HE-130_allsc,172,35830.3455713,208.315962624,207.037857748,1337.73108087,178840.0,1039.76744186,5291.7522699,68202.0,0.355133123385,0.162924700248,0.00337949954805,0.805062018799,0.686646072604
508,HE-130,Reading,67,12185.02379,181.866026717,134.681833022,553.965681765,97592.0,1456.59701493,8281.26221359,68202.0,0.379798497726,0.166599962454,0.00337949954805,0.705255199057,0.211318550701
509,HE-130,Memory,31,8710.55782306,280.985736228,302.647942154,1337.73108087,29594.0,954.64516129,802.91213917,3300.0,0.289795828601,0.131732458327,0.0478539696553,0.627497744624,0.28722038251
510,HE-130,CookieTheft,61,13412.9120742,219.883804494,216.732374641,1004.59497449,46954.0,769.737704918,1914.91890082,15098.0,0.374784412009,0.168704156353,0.0478512910663,0.805062018799,0.546343229544
511,HE-130,PupilCalib,13,1521.85188404,117.065529541,141.2544371,566.921530699,4700.0,361.538461538,217.824706046,999.0,0.291606004264,0.138397823191,0.0642663479556,0.567489019719,1.70170212766
512,HE-150,HE-150_allsc,73,27445.9101635,375.971372103,386.100760009,1700.97962339,68017.0,931.739726027,1058.96738261,5300.0,0.426997352595,0.193534940307,0.0330077130514,1.00726035209,0.390267736323
513,HE-150,Reading,39,16521.7734991,423.635217925,406.282922497,1700.97962339,37321.0,956.948717949,1032.99401203,4700.0,0.464301909005,0.183704840784,0.221907160029,1.00726035209,0.216553682913
514,HE-150,Memory,17,7220.74098143,424.749469496,371.784664709,1368.03876117,14898.0,876.352941176,817.178678532,2799.0,0.499301046551,0.182989873757,0.139070704561,0.883209116055,0.288629346221
515,HE-150,CookieTheft,7,2144.59395921,306.370565601,477.111820499,1324.43216063,10999.0,1571.28571429,1981.20457587,5300.0,0.222350881631,0.153012534272,0.0330077130514,0.495281151193,0.11819256296
516,HE-150,PupilCalib,10,1558.8017238,155.88017238,161.951875553,586.197588101,4799.0,479.9,329.234954942,1300.0,0.301845832545,0.127031619045,0.147701195774,0.5616699714,0.937695353199
517,HH-029,HH-029_allsc,112,64991.8424726,580.284307791,768.066775713,5914.30947378,158501.0,1415.1875,3332.96746154,31404.0,0.493173883833,0.202924652612,0.0224631242788,1.07040894808,0.343821173741
518,HH-029,Reading,15,8419.24675902,561.283117268,375.619051096,1400.70901492,46696.0,3113.06666667,7851.32345956,31404.0,0.44733000556,0.185460856535,0.0280032149937,0.823946479366,0.0857889326709
519,HH-029,Memory,66,41923.1115917,635.19866048,919.80892028,5914.30947378,72707.0,1101.62121212,1175.6162085,6399.0,0.491546030745,0.189750243945,0.200242746221,1.07040894808,0.420729778426
520,HH-029,CookieTheft,24,13895.052589,578.960524541,540.82786581,1995.55760847,36898.0,1537.41666667,3103.71170384,15699.0,0.570989315475,0.243263002032,0.0224631242788,1.00070221248,0.186947802049
521,HH-029,PupilCalib,7,754.431532959,107.77593328,55.8708744376,209.393431505,2200.0,314.285714286,121.498579259,500.0,0.339963329336,0.0880533775007,0.192381972897,0.444435347698,0.681818181818
522,HH-053,HH-053_allsc,251,126820.823961,505.262246856,583.110703589,3798.25747035,259921.0,1035.54183267,1627.62495718,17298.0,0.523125662234,0.257874576649,0.00878797478001,2.12959783251,0.282610406593
523,HH-053,Reading,36,26666.3764823,740.732680063,669.219567465,2598.76711983,36496.0,1013.77777778,874.723960086,3600.0,0.745071750873,0.368193362462,0.304138126515,2.12959783251,0.169854230601
524,HH-053,Memory,33,30123.7553098,912.841069993,1042.56704319,3798.25747035,54398.0,1648.42424242,1608.30228872,6400.0,0.477186096649,0.185760811896,0.176783511653,0.959051170472,0.119563219236
525,HH-053,CookieTheft,176,69446.0886901,394.580049375,369.574267762,2051.67910898,150130.0,853.011363636,1236.08754192,13807.0,0.496531242267,0.21623835243,0.0511586742189,1.20692610704,0.300832611736
526,HH-053,PupilCalib,6,584.603478773,97.4339131289,50.6893962565,164.002085226,18897.0,3149.5,6932.01707297,17298.0,0.224219726841,0.133710267853,0.00878797478001,0.336345138024,0.540191564799
527,HH-055,HH-055_allsc,147,28897.5118045,196.581712956,177.616652093,1033.45992858,99409.0,676.25170068,2172.08134779,23699.0,0.422128400569,0.304828733434,0.0079438920207,2.38069646563,0.487386652634
528,HH-055,Reading,40,9762.26267784,244.056566946,185.128544014,645.293024617,17600.0,440.0,256.004807647,1100.0,0.58726073751,0.500539214914,0.135093261828,2.38069646563,0.568068181818
529,HH-055,Memory,44,6568.04245015,149.273692049,111.939702397,544.361593578,17606.0,400.136363636,242.310639652,1200.0,0.353006538463,0.119438515911,0.133522572919,0.676306666428,0.818300579348
530,HH-055,CookieTheft,50,11367.5715654,227.351431308,213.237037449,1033.45992858,37005.0,740.1,1724.22853793,12406.0,0.400415225572,0.156222423201,0.0354716270697,0.725124794158,0.324226455884
531,HH-055,PupilCalib,13,1199.63511113,92.2796239334,102.10025894,390.253380865,27198.0,2092.15384615,6494.932651,23699.0,0.231492031712,0.125525733475,0.0079438920207,0.433614867628,0.238951393485
532,HH-056,HH-056_allsc,86,52522.6954705,610.729017099,674.529491418,3409.01332069,137878.0,1603.23255814,2906.72071009,18599.0,0.457818987084,0.182823115156,0.0123726378294,0.972463399268,0.17569610184
533,HH-056,Reading,27,15825.6059394,586.133553312,530.47693398,1980.46780263,30189.0,1118.11111111,811.876332632,3000.0,0.481195145354,0.188835031774,0.214855380008,0.972463399268,0.232402530723
534,HH-056,Memory,18,17213.8550257,956.325279206,930.11991105,3409.01332069,41595.0,2310.83333333,2192.56087849,7499.0,0.410713833247,0.0855183027519,0.236695516742,0.56666207668,0.117778579156
535,HH-056,CookieTheft,25,17037.030007,681.481200279,670.728987036,2761.83236255,42196.0,1687.84,3605.01911322,18599.0,0.54919850692,0.194851944596,0.0510592829178,0.890232789865,0.11375485828
536,HH-056,PupilCalib,16,2446.20449844,152.887781153,117.817463668,428.162329275,23898.0,1493.625,4409.52762209,17999.0,0.328584518326,0.152254802179,0.0123726378294,0.583324541625,0.2388484392
537,HH-076,HH-076_allsc,157,72052.7818769,458.934916414,521.704734154,3554.75125205,134921.0,859.369426752,1655.90830016,19598.0,0.562080982948,0.288474868024,0.0230126394099,1.61585868092,0.273537854523
538,HH-076,CookieTheft,149,65967.3687328,442.734018341,466.40280202,3035.7758802,110124.0,739.087248322,678.489836735,5004.0,0.552287879792,0.277119093975,0.0773876888271,1.61585868092,0.422060586248
539,HH-076,PupilCalib,8,6085.41314414,760.676643018,1164.79698164,3554.75125205,24797.0,3099.625,6732.85976043,19598.0,0.744477529238,0.43685110906,0.0230126394099,1.18491708402,0.125015122797
540,HI-010,HI-010_allsc,92,31761.4118515,345.232737516,437.063684065,2442.90596802,124476.0,1353.0,4649.25231848,39797.0,0.41887084716,0.214098528028,0.020879173303,1.04423055499,0.296481038571
541,HI-010,Reading,35,15297.8524651,437.081499002,444.473048533,1881.94928346,63701.0,1820.02857143,6634.88648994,39797.0,0.535360637076,0.250026321137,0.020879173303,1.04423055499,0.136308692171
542,HI-010,Memory,1,463.118210274,463.118210274,0.0,463.118210274,1200.0,1200.0,0.0,1200.0,0.385931841895,0.0,0.385931841895,0.385931841895,0.5
543,HI-010,CookieTheft,38,13444.7817435,353.81004588,485.346148279,2442.90596802,33080.0,870.526315789,998.302904172,4599.0,0.380657274987,0.153568532758,0.0954436893223,0.832241796181,0.266505441354
544,HI-010,PupilCalib,18,2555.65943269,141.981079594,229.451532653,1027.35101296,26495.0,1471.94444444,4950.60328436,21298.0,0.27486596387,0.125663104501,0.0482369712162,0.50292419566,0.283110020759
545,HI-020,HI-020_allsc,65,12634.76477,194.380996462,172.487439063,777.192303421,77890.0,1198.30769231,2926.08782615,22298.0,0.27507880296,0.145580076822,0.0272083364688,0.788854288164,0.698628155184
546,HI-020,Reading,23,3238.90738493,140.822060214,119.012975175,406.789737005,10998.0,478.173913043,468.830522992,2299.0,0.300765811004,0.116702397111,0.171029669625,0.649008562296,0.963811602109
547,HI-020,Memory,10,3657.30002511,365.730002511,255.13658949,777.192303421,21195.0,2119.5,2654.85464134,8604.0,0.311102266877,0.16034918699,0.0698472967967,0.610194906949,0.358858221279
548,HI-020,CookieTheft,27,4674.09158419,173.114503118,126.701945239,572.892054727,18700.0,692.592592593,408.278492742,1700.0,0.273261503355,0.155252234349,0.0565139061269,0.788854288164,1.22
549,HI-020,PupilCalib,5,1064.46577579,212.893155158,232.253278405,606.691486582,26997.0,5399.4,9484.1816094,22298.0,0.0946850559915,0.0439230853606,0.0272083364688,0.147333020497,0.251842797348
550,HI-034,HI-034_allsc,181,75884.1883153,419.249659201,477.864213618,3278.38807172,185696.0,1025.94475138,1968.80836132,21994.0,0.44722138881,0.17841463592,0.0107122931375,1.01402303075,0.250261003219
551,HI-034,Reading,33,21198.2794154,642.372103496,685.412917394,3278.38807172,34493.0,1045.24242424,1113.7725876,6199.0,0.559029016352,0.204948340227,0.15925001949,1.01402303075,0.208795987592
552,HI-034,Memory,69,33476.592205,485.168002972,505.44417383,1976.02702953,73725.0,1068.47826087,1005.08342657,4400.0,0.423843315266,0.152664088911,0.0931772476606,0.76440628132,0.199036961682
553,HI-034,CookieTheft,64,19848.4610585,310.132204039,261.556991052,1116.9084684,52284.0,816.9375,1478.34267861,11704.0,0.443735703358,0.159406868192,0.0532959498249,0.843350458354,0.279684033356
554,HI-034,PupilCalib,15,1360.85563641,90.7237090942,67.9426942002,235.606175266,25194.0,1679.6,5620.75359462,21994.0,0.323656004451,0.192698526503,0.0107122931375,0.702955979503,0.313527030245
555,HI-036,HI-036_allsc,91,35888.5425271,394.37958821,403.698885714,2024.88064523,139483.0,1532.78021978,3815.80090851,32399.0,0.369269324699,0.176535880293,0.0059025824048,0.771472963034,0.252123721684
556,HI-036,Reading,28,12844.2978643,458.724923726,534.737651014,2024.88064523,60595.0,2164.10714286,6034.32383729,32399.0,0.401751206585,0.205098078246,0.058924571167,0.771472963034,0.138757323211
557,HI-036,Memory,11,4914.94432792,446.81312072,276.027774428,884.377530387,16396.0,1490.54545455,910.143984613,3699.0,0.316095673498,0.158999889792,0.115369255668,0.582756788513,0.384240058551
558,HI-036,CookieTheft,48,17411.2121277,362.733585994,348.346846915,1528.56968401,41395.0,862.395833333,708.026707622,3399.0,0.383819247235,0.149865875765,0.112259078884,0.71052914707,0.348037202561
559,HI-036,PupilCalib,4,718.088207139,179.522051785,185.296044373,456.131495858,21097.0,5274.25,8300.33639379,17698.0,0.113524621862,0.0970143226622,0.0059025824048,0.240069208346,0.137460302413
560,HI-041,HI-041_allsc,173,45037.3636773,260.33158195,230.534259304,1149.74770238,123390.0,713.23699422,1412.15793406,18098.0,0.415899865963,0.194146724768,0.0202487094409,1.44096357741,0.527165518393
561,HI-041,Reading,66,17635.2328671,267.200497986,209.61207618,857.204040156,55884.0,846.727272727,2195.24554467,18098.0,0.453898823462,0.237515718763,0.0202487094409,1.44096357741,0.286593658292
